id,name,latitude,longitude,feature_code,elevation
3653478,Loma El Panecillo,-0.22906,-78.51826,MT,2772
3604944,Cerro Matadero,14.9,-86.75,MT,785
5960812,Giants Castle,72.80142,-86.79986,MT,294
9144993,Beltefjell,58.3374,6.18643,MT,38
2040005,Tarigol-san,40.48101,126.71789,MT,1624
2017192,Gora Sapun,49.12862,137.65278,MT,1043
9145864,"Darskavarri,lulimus",69.18593,23.28663,MT,456
6925262,Kuh-e Charkh Ab,28.9555,57.7977,MT,2015
5546731,Sheep Rock,38.63943,-109.60623,PK,1316
5833901,North Sawtooth Mountain,42.39886,-105.57666,MT,2468
5133603,Redmond Hill,43.25341,-73.89346,MT,507
6408746,Gunung Sekorcapan,-7.59139,111.22278,MT,1456
1654974,Phou Namchong,19.23169,103.7134,MT,1800
3152780,Hestgjuvnatten,60.3236,9.55997,MT,827
3608951,Monte del Hondable,14.96667,-86.2,MT,1055
5558659,Mount Young,58.86222,-135.57972,MT,1631
4786013,Slaters Mountain,38.28902,-78.55029,MT,501
6082456,Mount Rexford,49.03298,-121.53583,MT,2329
2991233,Monte Muffraje,42.34042,9.34031,PK,1672
2774212,Kleiner Eiser,47.15,12.66667,PK,2642
3162281,Vestre Mofjellet,66.27575,14.29317,MT,650
11477349,Kundel,42.94384,22.91487,MT,854
6302867,Nevado Pitita,-11.44033,-74.98472,MT,5092
1474781,Garm Ab Ghar,32.33482,65.23588,MT,1227
890509,Gwangwadza,-18.77517,32.50267,MT,1311
8166980,Mount Frank,-17.05026,125.3602,MT,649
2736119,Cabeco do Poio,41.36667,-6.66667,MT,711
11738605,Chhata,21.36107,84.90408,MT,422
6931692,Aiguille de la Tete Plate,45.99056,6.8825,PK,2944
275157,Dahr Fornaiya,33.67667,35.65056,MT,1047
2782937,Ahornkogl,47.33333,14.1,MT,1402
3482230,Pena del Oro,9.18215,-70.54672,MT,2509
5565071,High Dome,41.94539,-123.85396,MT,1070
2509636,Pico de la Vieja,28.49035,-16.28719,PK,466
5762413,Antelope Butte,44.99179,-103.78973,MT,1069
9291651,Yahazu Yama,34.07796,135.44802,MT,670
5389041,Round Mountain,38.61435,-119.45294,MT,1742
830835,Crni Kamen,42.65639,21.78806,PK,1229
2507122,Djebel Amrag,33.86692,-0.28601,MT,1179
9141252,Nedstafjell,60.48143,6.77933,MT,300
4778330,Peavine Mountain,37.63764,-79.35698,MT,673
2964023,Moylussa,52.83345,-8.52237,MT,532
1004276,Fika-la-Motho,-30.11316,28.56538,MT,2461
12693092,Kuh-e Jashirzar-e Kalashum,31.47505,51.47487,MT,2714
5802991,Meade Hill,47.0826,-122.62624,MT,108
6927289,Kuh-e Darreh Sukhteh,28.7278,54.0898,MT,1624
1460963,Kharah-ye Karbah,34.18382,64.24802,MT,2835
8165708,Mount Eurow,-33.2985,148.3179,MT,474
7010028,Kuh-e Howzan,28.9107,60.7898,MT,2255
9140114,Brekkefjellet,61.24674,5.8551,MT,430
280965,Qornet Abou Hamra,34.46333,36.11806,PK,1002
2668744,Tjarvek,67.18333,18.7,PK,826
2702787,Juovavarasj,67.81667,18.88333,MT,1015
10952178,Tit-n-Tamourkht,31.10322,-5.80187,MT,1926
7082861,Jhandamar,33.87187,73.34995,MT,1966
9277000,Kuh-e Sorkh Tarani,28.29941,59.06111,MT,1156
9806797,Cerro Las Tablas,19.97163,-102.86674,MT,2530
9146600,Rasttosvarri,69.87757,22.07636,MT,620
5572501,Tamarack Mountain,41.08238,-122.06083,MT,1583
1139414,Jar-e Nay Sang Khak,35.53834,66.40694,MT,3423
5963155,Goose Egg Mountain,45.65012,-77.36618,MT,273
6258489,Nevado Cirialo,-12.99149,-72.91954,MT,4631
7412388,Buttu Panding,-3.4604,118.9259,MT,782
6937084,Huefistoecklenen,46.80162,8.82016,PK,2393
1545326,Gora Utes,55.08,60.3569,MT,400
5543542,Mountain Spring Peak,38.02858,-113.60525,MT,1874
